"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Autopilot","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Autopilot.evtx","1052672","Circular","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","9/3/2021 06:24:43","1","64","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Admin.evtx","1052672","Circular","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DeviceGuard/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceGuard%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceGuard","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Deduplication/Scrubbing","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Deduplication%4Scrubbing.evtx","10485760","Circular","Microsoft-Windows-Deduplication","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Deduplication/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Deduplication%4Operational.evtx","10485760","Circular","Microsoft-Windows-Deduplication","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Deduplication/Diagnostic","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Deduplication%4Diagnostic.evtx","104857600","Circular","Microsoft-Windows-Deduplication","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DateTimeControlPanel/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DateTimeControlPanel%4Operational.evtx","1052672","Circular","Microsoft-Windows-DateTimeControlPanel","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DataIntegrityScan/CrashRecovery","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DataIntegrityScan%4CrashRecovery.evtx","1052672","Circular","Microsoft-Windows-DataIntegrityScan","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DataIntegrityScan/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DataIntegrityScan%4Admin.evtx","1052672","Circular","Microsoft-Windows-DataIntegrityScan","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-DAL-Provider/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DAL-Provider%4Operational.evtx","1052672","Circular","Microsoft-Windows-DAL-Provider","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 13:27:05","1","1465","Microsoft-Windows-Crypto-DPAPI/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Crypto-DPAPI/Debug","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Debug.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Crypto-DPAPI/BackUpKeySvc","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-CorruptedFileRecovery-Server/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CorruptedFileRecovery-Server%4Operational.evtx","1052672","Circular","Microsoft-Windows-CorruptedFileRecovery-Server","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-CorruptedFileRecovery-Client/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CorruptedFileRecovery-Client%4Operational.evtx","1052672","Circular","Microsoft-Windows-CorruptedFileRecovery-Client","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:41:13","1","493","Microsoft-Windows-CoreSystem-SmsRouter-Events/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CoreSystem-SmsRouter-Events%4Operational.evtx","1052672","Circular","Microsoft-Windows-CoreSystem-SmsRouter","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-CoreApplication/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CoreApplication%4Operational.evtx","1052672","Circular","Microsoft-Windows-Immersive-Shell-API","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Containers-Wcnfs/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-Wcnfs%4Operational.evtx","1052672","Circular","Microsoft-Windows-Containers-Wcnfs","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","9/3/2021 06:11:04","1","31","Microsoft-Windows-Containers-Wcifs/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-Wcifs%4Operational.evtx","1052672","Circular","Microsoft-Windows-Containers-Wcifs","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Containers-CCG/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-CCG%4Admin.evtx","1052672","Circular","Microsoft-Windows-Containers-CCG","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","9/3/2021 06:11:04","1","31","Microsoft-Windows-Containers-BindFlt/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-BindFlt%4Operational.evtx","1052672","Circular","Microsoft-Windows-Containers-BindFlt","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Compat-Appraiser/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Compat-Appraiser%4Operational.evtx","1052672","Circular","Microsoft-Windows-Compat-Appraiser","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:25:51","9/3/2021 14:25:51","5305","1355","Microsoft-Windows-CodeIntegrity/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx","1052672","Circular","Microsoft-Windows-CodeIntegrity","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/2/2021 22:44:59","1","964","Microsoft-Windows-CloudStore/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx","1052672","Circular","Microsoft-Windows-CloudStore","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-CloudStore/Debug","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudStore%4Debug.evtx","10485760","Circular","Microsoft-Windows-CloudStore","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Cleanmgr/Diagnostic","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Cleanmgr%4Diagnostic.evtx","8388608","Circular","Microsoft-Windows-Cleanmgr","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-CertPoleEng/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertPoleEng%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertPolEng","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-CertificateServicesClient-Lifecycle-User/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-User%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-Lifecycle-User","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:15:51","9/3/2021 14:15:51","1","283","Microsoft-Windows-CertificateServicesClient-Lifecycle-System/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-System%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-Lifecycle-System","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-CertificateServicesClient-CredentialRoaming/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-CredentialRoaming%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-CredentialRoaming","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-BranchCacheSMB/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-BranchCacheSMB%4Operational.evtx","1052672","Circular","Microsoft-Windows-BranchCacheSMB","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-BranchCache/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-BranchCache%4Operational.evtx","1052672","Circular","Microsoft-Windows-BranchCache","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-Bluetooth-Policy/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bluetooth-Policy%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bluetooth-Policy","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Bluetooth-MTPEnum/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bluetooth-MTPEnum%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bluetooth-MTPEnum","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Bluetooth-Bthmini/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bluetooth-Bthmini%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bluetooth-Bthmini","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:42","6/30/2021 18:10:31","0","0","Microsoft-Windows-Bluetooth-BthLEPrepairing/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bluetooth-BthLEPrepairing%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bluetooth-BthLEPrepairing","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 15:32:08","9/3/2021 15:32:08","4656","1737","Microsoft-Windows-Bits-Client/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bits-Client","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Bits-Client/Analytic","Operational","Custom","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bits-Client%4Analytic.evtx","1052672","Circular","Microsoft-Windows-Bits-Client","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-BitLocker/BitLocker Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-BitLocker%4BitLocker Operational.evtx","1052672","Circular","Microsoft-Windows-BitLocker-API","System.String[]",,,"64","0","64","1000",
